AIRPORT_SEQ_ID,AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_COUNTRY_NAME,AIRPORT_COUNTRY_CODE_ISO,AIRPORT_STATE_NAME,AIRPORT_STATE_CODE,AIRPORT_STATE_FIPS,CITY_MARKET_ID,DISPLAY_CITY_MARKET_NAME_FULL,CITY_MARKET_WAC,LAT_DEGREES,LATITUDE,LON_DEGREES,LONGITUDE
1013003,10130,AAR,Aarhus Airport,"Aarhus, Denmark",Denmark,DK,,,,30130,"Aarhus, Denmark",419,56,56.30000000,10,10.61888889
1013101,10131,AAU,Asau W Sam,"Asau, Samoa",Samoa,WS,,,,30131,"Asau, Samoa",892,13,-13.51666667,172,-172.65000000
1013201,10132,AAX,Araxa Airport,"Araxa, Brazil",Brazil,BR,,,,30132,"Araxa, Brazil",316,19,-19.56805556,46,-46.92916667
1013202,10132,AAX,Araxa Airport,"Araxa, Brazil",Brazil,BR,,,,30132,"Araxa, Brazil",316,19,-19.56333333,46,-46.96027778
1013203,10132,AAX,Romeu Zema,"Araxa, Brazil",Brazil,BR,,,,30132,"Araxa, Brazil",316,19,-19.56333333,46,-46.96027778
1013401,10134,ABD,Abadan Airport,"Abadan, Iran",Iran,IR,,,,30134,"Abadan, Iran",632,30,30.36611111,48,48.23222222
1013402,10134,ABD,Abadan Airport,"Abadan, Iran",Iran,IR,,,,30134,"Abadan, Iran",632,30,30.36611111,48,48.23222222
1013403,10134,ABD,Abadan Airport,"Abadan, Iran",Iran,IR,,,,30134,"Abadan, Iran",632,30,30.36527778,48,48.23305556
1013501,10135,ABE,Lehigh Valley International,"Allentown/Bethlehem/Easton, PA",United States,US,Pennsylvania,PA,42,30135,"Allentown/Bethlehem/Easton, PA",23,40,40.65472222,75,-75.43833333
1013502,10135,ABE,Lehigh Valley International,"Allentown/Bethlehem/Easton, PA",United States,US,Pennsylvania,PA,42,30135,"Allentown/Bethlehem/Easton, PA",23,40,40.65222222,75,-75.44027778
1013503,10135,ABE,Lehigh Valley International,"Allentown/Bethlehem/Easton, PA",United States,US,Pennsylvania,PA,42,30135,"Allentown/Bethlehem/Easton, PA",23,40,40.65222222,75,-75.44055556
1013504,10135,ABE,Lehigh Valley International,"Allentown/Bethlehem/Easton, PA",United States,US,Pennsylvania,PA,42,30135,"Allentown/Bethlehem/Easton, PA",23,40,40.65222222,75,-75.44027778
1013505,10135,ABE,Lehigh Valley International,"Allentown/Bethlehem/Easton, PA",United States,US,Pennsylvania,PA,42,30135,"Allentown/Bethlehem/Easton, PA",23,40,40.65222222,75,-75.44055556
1013506,10135,ABE,Lehigh Valley International,"Allentown/Bethlehem/Easton, PA",United States,US,Pennsylvania,PA,42,30135,"Allentown/Bethlehem/Easton, PA",23,40,40.65250000,75,-75.44027778
1013601,10136,ABI,Abilene Regional,"Abilene, TX",United States,US,Texas,TX,48,30136,"Abilene, TX",74,32,32.40944444,99,-99.67972222
1013602,10136,ABI,Abilene Regional,"Abilene, TX",United States,US,Texas,TX,48,30136,"Abilene, TX",74,32,32.41111111,99,-99.68166667
1013603,10136,ABI,Abilene Regional,"Abilene, TX",United States,US,Texas,TX,48,30136,"Abilene, TX",74,32,32.41138889,99,-99.68194444
1013701,10137,ABJ,Abidjan Felix Houphouet Boigny International,"Abidjan, Cote d'Ivoire",Cote d'Ivoire,CI,,,,30137,"Abidjan, Cote d'Ivoire",533,5,5.25555556,3,-3.92916667
1013702,10137,ABJ,Abidjan Felix Houphouet Boigny International,"Abidjan, Cote d'Ivoire",Cote d'Ivoire,CI,,,,30137,"Abidjan, Cote d'Ivoire",533,5,5.26138889,3,-3.92583333
1013703,10137,ABJ,Felix Houphouet Boigny Abidjan,"Abidjan, Cote d'Ivoire",Cote d'Ivoire,CI,,,,30137,"Abidjan, Cote d'Ivoire",533,5,5.26138889,3,-3.92583333
1013704,10137,ABJ,Felix Houphouet Boigny Abidjan International,"Abidjan, Cote d'Ivoire",Cote d'Ivoire,CI,,,,30137,"Abidjan, Cote d'Ivoire",533,5,5.26138889,3,-3.92583333
1013705,10137,ABJ,Abidjan Felix Houphouet Boigny International,"Abidjan, Cote d'Ivoire",Cote d'Ivoire,CI,,,,30137,"Abidjan, Cote d'Ivoire",533,5,5.26138889,3,-3.92583333
1013706,10137,ABJ,Felix Houphouet Boigny Abidjan International,"Abidjan, Cote d'Ivoire",Cote d'Ivoire,CI,,,,30137,"Abidjan, Cote d'Ivoire",533,5,5.26138889,3,-3.92583333
1013801,10138,ABK,Kabri Dar Airport,"Kabri Dar, Ethiopia",Ethiopia,ET,,,,30138,"Kabri Dar, Ethiopia",522,6,6.73388889,44,44.26611111
1013802,10138,ABK,Kebri Dahar,"Kabri Dar, Ethiopia",Ethiopia,ET,,,,30138,"Kabri Dar, Ethiopia",522,6,6.73277778,44,44.24166667
1013803,10138,ABK,Kebri Dahar,"Kabri Dar, Ethiopia",Ethiopia,ET,,,,30138,"Kabri Dar, Ethiopia",522,6,6.73277778,44,44.24138889
1013804,10138,ABK,Kebri Dahar,"Kabri Dar, Ethiopia",Ethiopia,ET,,,,30138,"Kabri Dar, Ethiopia",522,6,6.73277778,44,44.24166667
1013805,10138,ABK,Kebri Dahar,"Kabri Dar, Ethiopia",Ethiopia,ET,,,,30138,"Kabri Dar, Ethiopia",522,6,6.73277778,44,44.24138889
1013901,10139,ABL,Ambler River,"Ambler, AK",United States,US,Alaska,AK,02,30139,"Ambler, AK",1,67,67.08750000,157,-157.84583333
1014001,10140,ABQ,Albuquerque International Sunport,"Albuquerque, NM",United States,US,New Mexico,NM,35,30140,"Albuquerque, NM",86,35,35.04166667,106,-106.60638889
1014002,10140,ABQ,Albuquerque International Sunport,"Albuquerque, NM",United States,US,New Mexico,NM,35,30140,"Albuquerque, NM",86,35,35.04027778,106,-106.60916667
1014003,10140,ABQ,Albuquerque International Sunport,"Albuquerque, NM",United States,US,New Mexico,NM,35,30140,"Albuquerque, NM",86,35,35.03888889,106,-106.60833333
1014004,10140,ABQ,Albuquerque International Sunport,"Albuquerque, NM",United States,US,New Mexico,NM,35,30140,"Albuquerque, NM",86,35,35.04027778,106,-106.60916667
1014005,10140,ABQ,Albuquerque International Sunport,"Albuquerque, NM",United States,US,New Mexico,NM,35,30140,"Albuquerque, NM",86,35,35.03888889,106,-106.60833333
1014101,10141,ABR,Aberdeen Regional,"Aberdeen, SD",United States,US,South Dakota,SD,46,30141,"Aberdeen, SD",67,45,45.44972222,98,-98.42166667
1014102,10141,ABR,Aberdeen Regional,"Aberdeen, SD",United States,US,South Dakota,SD,46,30141,"Aberdeen, SD",67,45,45.44916667,98,-98.42194444
1014103,10141,ABR,Aberdeen Regional,"Aberdeen, SD",United States,US,South Dakota,SD,46,30141,"Aberdeen, SD",67,45,45.44833333,98,-98.42250000
1014104,10141,ABR,Aberdeen Regional,"Aberdeen, SD",United States,US,South Dakota,SD,46,30141,"Aberdeen, SD",67,45,45.44666667,98,-98.42250000
1014105,10141,ABR,Aberdeen Regional,"Aberdeen, SD",United States,US,South Dakota,SD,46,30141,"Aberdeen, SD",67,45,45.44916667,98,-98.42194444
1014106,10141,ABR,Aberdeen Regional,"Aberdeen, SD",United States,US,South Dakota,SD,46,30141,"Aberdeen, SD",67,45,45.44666667,98,-98.42250000
1014201,10142,ABS,Abu Simbel Airport,"Abu Simbel, Egypt",Egypt,EG,,,,30142,"Abu Simbel, Egypt",591,22,22.37222222,31,31.61527778
1014202,10142,ABS,Abu Simbel Airport,"Abu Simbel, Egypt",Egypt,EG,,,,30142,"Abu Simbel, Egypt",591,22,22.37472222,31,31.60944444
1014203,10142,ABS,Abu Simbel Airport,"Abu Simbel, Egypt",Egypt,EG,,,,30142,"Abu Simbel, Egypt",591,22,22.37583333,31,31.61166667
1014204,10142,ABS,Abu Simbel Airport,"Abu Simbel, Egypt",Egypt,EG,,,,30142,"Abu Simbel, Egypt",591,22,22.37472222,31,31.60944444
1014205,10142,ABS,Abu Simbel Airport,"Abu Simbel, Egypt",Egypt,EG,,,,30142,"Abu Simbel, Egypt",591,22,22.37583333,31,31.61166667
1014301,10143,BBH,Al-Baha Airport,"Al-Baha, Saudi Arabia",Saudi Arabia,SA,,,,30143,"Al-Baha, Saudi Arabia",670,20,20.29611111,41,41.63416667
1014302,10143,ABT,Al-Baha Airport,"Al-Baha, Saudi Arabia",Saudi Arabia,SA,,,,30143,"Al-Baha, Saudi Arabia",670,20,20.29611111,41,41.63416667
1014303,10143,ABT,King Saud Bin Abdulaziz,"Al-Baha, Saudi Arabia",Saudi Arabia,SA,,,,30143,"Al-Baha, Saudi Arabia",670,20,20.29611111,41,41.63416667
1014304,10143,ABT,Al Baha,"Al-Baha, Saudi Arabia",Saudi Arabia,SA,,,,30143,"Al-Baha, Saudi Arabia",670,20,20.29611111,41,41.63416667
1014305,10143,ABT,King Saud Bin Abdulaziz,"Al-Baha, Saudi Arabia",Saudi Arabia,SA,,,,30143,"Al-Baha, Saudi Arabia",670,20,20.29611111,41,41.63416667
1014306,10143,ABT,King Saud Bin Abdulaziz,"Al-Baha, Saudi Arabia",Saudi Arabia,SA,,,,30143,"Al-Baha, Saudi Arabia",670,20,20.29833333,41,41.63583333
1014401,10144,ABV,Abuja Nnamdi Azikiwe International,"Abuja, Nigeria",Nigeria,NG,,,,30144,"Abuja, Nigeria",555,9,9.00555556,7,7.26611111
1014402,10144,ABV,Abuja Nnamdi Azikiwe International,"Abuja, Nigeria",Nigeria,NG,,,,30144,"Abuja, Nigeria",555,9,9.00666667,7,7.26305556
1014403,10144,ABV,Nnamdi Azikiwe International,"Abuja, Nigeria",Nigeria,NG,,,,30144,"Abuja, Nigeria",555,9,9.00666667,7,7.26305556
1014404,10144,ABV,Abuja Nnamdi Azikiwe International,"Abuja, Nigeria",Nigeria,NG,,,,30144,"Abuja, Nigeria",555,9,9.00666667,7,7.26305556
1014405,10144,ABV,Nnamdi Azikiwe International,"Abuja, Nigeria",Nigeria,NG,,,,30144,"Abuja, Nigeria",555,9,9.00666667,7,7.26305556
1014501,10145,ABX,Albury Airport,"Albury, Australia",Australia,AU,,,,30145,"Albury, Australia",802,36,-36.06833333,146,146.97666667
1014502,10145,ABX,Albury Airport,"Albury, Australia",Australia,AU,,,,30145,"Albury, Australia",802,36,-36.06777778,146,146.95805556
1014601,10146,ABY,Southwest Georgia Regional,"Albany, GA",United States,US,Georgia,GA,13,30146,"Albany, GA",34,31,31.53222222,84,-84.19611111
1014602,10146,ABY,Southwest Georgia Regional,"Albany, GA",United States,US,Georgia,GA,13,30146,"Albany, GA",34,31,31.53555556,84,-84.19444444
1014701,10147,ABZ,Aberdeen Dyce,"Aberdeen, United Kingdom",United Kingdom,GB,,,,30147,"Aberdeen, United Kingdom",493,57,57.20416667,2,-2.19861111
1014702,10147,ABZ,Aberdeen Dyce,"Aberdeen, United Kingdom",United Kingdom,GB,,,,30147,"Aberdeen, United Kingdom",493,57,57.20194444,2,-2.19777778
1014703,10147,ABZ,Aberdeen Dyce,"Aberdeen, United Kingdom",United Kingdom,GB,,,,30147,"Aberdeen, United Kingdom",493,57,57.20250000,2,-2.19805556
1014704,10147,ABZ,Aberdeen Dyce,"Aberdeen, United Kingdom",United Kingdom,GB,,,,30147,"Aberdeen, United Kingdom",493,57,57.20361111,2,-2.19916667
1014705,10147,ABZ,Aberdeen Dyce,"Aberdeen, United Kingdom",United Kingdom,GB,,,,30147,"Aberdeen, United Kingdom",493,57,57.20194444,2,-2.19777778
1014706,10147,ABZ,Aberdeen Dyce,"Aberdeen, United Kingdom",United Kingdom,GB,,,,30147,"Aberdeen, United Kingdom",493,57,57.20361111,2,-2.19916667
1014801,10148,ACA,General Juan N Alvarez International,"Acapulco, Mexico",Mexico,MX,,,,30148,"Acapulco, Mexico",148,16,16.75555556,99,-99.76694444
1014802,10148,ACA,General Juan N Alvarez International,"Acapulco, Mexico",Mexico,MX,,,,30148,"Acapulco, Mexico",148,16,16.75694444,99,-99.75388889
1014803,10148,ACA,Acapulco International,"Acapulco, Mexico",Mexico,MX,,,,30148,"Acapulco, Mexico",148,16,16.75722222,99,-99.75388889
1014901,10149,ACB,Antrim County,"Bellaire, MI",United States,US,Michigan,MI,26,30149,"Bellaire, MI",43,44,44.98472222,85,-85.19916667
1014902,10149,ACB,Antrim County,"Bellaire, MI",United States,US,Michigan,MI,26,30149,"Bellaire, MI",43,44,44.98861111,85,-85.19833333
1015001,10150,ACC,Accra Kotoka International,"Accra, Ghana",Ghana,GH,,,,30150,"Accra, Ghana",529,5,5.59527778,0,-0.17083333
1015002,10150,ACC,Accra Kotoka International,"Accra, Ghana",Ghana,GH,,,,30150,"Accra, Ghana",529,5,5.60444444,0,-0.16750000
1015003,10150,ACC,Kotoka International,"Accra, Ghana",Ghana,GH,,,,30150,"Accra, Ghana",529,5,5.60444444,0,-0.16750000
1015101,10151,ACE,Lanzarote,"Arrecife, Spain",Spain,ES,,,,30151,"Arrecife, Spain",482,28,28.94250000,13,-13.60472222
1015102,10151,ACE,Lanzarote,"Arrecife, Spain",Spain,ES,,,,30151,"Arrecife, Spain",482,28,28.94555556,13,-13.60527778
1015201,10152,ACH,St Gallen Altenrhein,"Altenrhein, Switzerland",Switzerland,CH,,,,30152,"Altenrhein, Switzerland",486,47,47.48527778,9,9.56000000
1015202,10152,ACH,St Gallen Altenrhein,"Altenrhein, Switzerland",Switzerland,CH,,,,30152,"Altenrhein, Switzerland",486,47,47.48500000,9,9.56000000
1015301,10153,ACI,Alderney Airport,"Alderney, United Kingdom",United Kingdom,GB,,,,30153,"Alderney, United Kingdom",493,49,49.70694444,2,-2.21527778
1015302,10153,ACI,Alderney Airport,"Alderney, United Kingdom",United Kingdom,GB,,,,30153,"Alderney, United Kingdom",493,49,49.70611111,2,-2.21472222
1015303,10153,ACI,Alderney Airport,"Alderney, United Kingdom",United Kingdom,GB,,,,30153,"Alderney, United Kingdom",493,49,49.70666667,2,-2.21444444
1015304,10153,ACI,Alderney Airport,"Alderney, United Kingdom",United Kingdom,GB,,,,30153,"Alderney, United Kingdom",493,49,49.70666667,2,-2.21472222
1015305,10153,ACI,Alderney Airport,"Alderney, United Kingdom",United Kingdom,GB,,,,30153,"Alderney, United Kingdom",493,49,49.70611111,2,-2.21472222
1015306,10153,ACI,Alderney Airport,"Alderney, United Kingdom",United Kingdom,GB,,,,30153,"Alderney, United Kingdom",493,49,49.70666667,2,-2.21472222
1015307,10153,ACI,Alderney Airport,"Alderney, United Kingdom",United Kingdom,GB,,,,30153,"Alderney, United Kingdom",493,49,49.70694444,2,-2.21472222
1015401,10154,ACK,Nantucket Memorial,"Nantucket, MA",United States,US,Massachusetts,MA,25,30154,"Nantucket, MA",13,41,41.25666667,70,-70.05972222
1015402,10154,ACK,Nantucket Memorial,"Nantucket, MA",United States,US,Massachusetts,MA,25,30154,"Nantucket, MA",13,41,41.25305556,70,-70.06027778
1015403,10154,ACK,Nantucket Memorial,"Nantucket, MA",United States,US,Massachusetts,MA,25,30154,"Nantucket, MA",13,41,41.25305556,70,-70.06000000
1015404,10154,ACK,Nantucket Memorial,"Nantucket, MA",United States,US,Massachusetts,MA,25,30154,"Nantucket, MA",13,41,41.25305556,70,-70.06027778
1015405,10154,ACK,Nantucket Memorial,"Nantucket, MA",United States,US,Massachusetts,MA,25,30154,"Nantucket, MA",13,41,41.25305556,70,-70.06000000
1015501,10155,ACT,Waco Regional,"Waco, TX",United States,US,Texas,TX,48,30155,"Waco, TX",74,31,31.61138889,97,-97.22861111
1015502,10155,ACT,Waco Regional,"Waco, TX",United States,US,Texas,TX,48,30155,"Waco, TX",74,31,31.61222222,97,-97.23027778
1015601,10156,ACU,Achutupo Airport,"Achutupo, Panama",Panama,PA,,,,30156,"Achutupo, Panama",162,8,8.43333333,77,-77.96666667
1015701,10157,ACV,Arcata,"Arcata/Eureka, CA",United States,US,California,CA,06,30157,"Eureka/Arcata, CA",91,40,40.97916667,124,-124.10750000
1015702,10157,ACV,Arcata,"Arcata/Eureka, CA",United States,US,California,CA,06,30157,"Eureka/Arcata, CA",91,40,40.97805556,124,-124.10861111
1015703,10157,ACV,Arcata,"Arcata/Eureka, CA",United States,US,California,CA,06,30157,"Eureka/Arcata, CA",91,40,40.97777778,124,-124.10833333
1015704,10157,ACV,California Redwood Coast Humboldt County,"Arcata/Eureka, CA",United States,US,California,CA,06,30157,"Eureka/Arcata, CA",91,40,40.97777778,124,-124.10833333
1015705,10157,ACV,Arcata,"Arcata/Eureka, CA",United States,US,California,CA,06,30157,"Eureka/Arcata, CA",91,40,40.97805556,124,-124.10861111
1015706,10157,ACV,California Redwood Coast Humboldt County,"Arcata/Eureka, CA",United States,US,California,CA,06,30157,"Eureka/Arcata, CA",91,40,40.97777778,124,-124.10833333
1015801,10158,ACY,Nafec Atlantic City,"Atlantic City, NJ",United States,US,New Jersey,NJ,34,30158,"Atlantic City, NJ",21,39,39.45611111,74,-74.57805556
1015802,10158,ACY,Nafec Atl,"Atlantic City, NJ",United States,US,New Jersey,NJ,34,30158,"Atlantic City, NJ",21,39,39.45666667,74,-74.57777778
1015803,10158,ACY,Atlantic City International,"Atlantic City, NJ",United States,US,New Jersey,NJ,34,30158,"Atlantic City, NJ",21,39,39.45750000,74,-74.57805556
1015804,10158,ACY,Atlantic City International,"Atlantic City, NJ",United States,US,New Jersey,NJ,34,30158,"Atlantic City, NJ",21,39,39.45750000,74,-74.57722222
1015901,10159,ADA,Adana Sakirpasa,"Adana, Turkey",Turkey,TR,,,,30159,"Adana, Turkey",679,36,36.98361111,35,35.28083333
1015902,10159,ADA,Adana International,"Adana, Turkey",Turkey,TR,,,,30159,"Adana, Turkey",679,36,36.98222222,35,35.28027778
1016001,10160,ADB,Adnan Menderes,"Izmir, Turkey",Turkey,TR,,,,30160,"Izmir, Turkey",679,38,38.29472222,27,27.16000000
1016002,10160,ADB,Adnan Menderes,"Izmir, Turkey",Turkey,TR,,,,30160,"Izmir, Turkey",679,38,38.29222222,27,27.15583333
1016101,10161,ADC,Andakombe Airport,"Andakombe, Papua New Guinea",Papua New Guinea,PG,,,,30161,"Andakombe, Papua New Guinea",804,7,-7.13611111,145,145.74416667
1016102,10161,ADC,Andakombe Airport,"Andakombe, Papua New Guinea",Papua New Guinea,PG,,,,30161,"Andakombe, Papua New Guinea",804,7,-7.13638889,145,145.74388889
1016103,10161,ADC,Andakombe Airport,"Andakombe, Papua New Guinea",Papua New Guinea,PG,,,,30161,"Andakombe, Papua New Guinea",804,7,-7.13722222,145,145.74500000
1016201,10162,ADD,Haile Selassie I International,"Addis Ababa, Ethiopia",Ethiopia,ET,,,,30162,"Addis Ababa, Ethiopia",522,8,8.97805556,38,38.79944444
1016202,10162,ADD,Bole International,"Addis Ababa, Ethiopia",Ethiopia,ET,,,,30162,"Addis Ababa, Ethiopia",522,8,8.97805556,38,38.79944444
1016301,10163,ADE,Aden International,"Aden, South Yemen",South Yemen,YD,,,,30163,"Aden, South Yemen",667,12,12.82777778,45,45.03055556
1016302,10163,ADE,Aden International,"Aden, Yemen",Yemen,YE,,,,30163,"Aden, Yemen",694,12,12.83444444,45,45.02888889
1016303,10163,ADE,Aden International,"Aden, Yemen",Yemen,YE,,,,30163,"Aden, Yemen",694,12,12.82944444,45,45.02888889
1016401,10164,ADJ,King Abdullah Ben,"Amman, Jordan",Jordan,JO,,,,30164,"Amman, Jordan",639,31,31.97222222,35,35.99000000
1016402,10164,ADJ,Marka International,"Amman, Jordan",Jordan,JO,,,,30164,"Amman, Jordan",639,31,31.97222222,35,35.99000000
1016403,10164,ADJ,Marka International,"Amman, Jordan",Jordan,JO,,,,30164,"Amman, Jordan",639,31,31.97277778,35,35.99166667
1016501,10165,ADK,Adak NS,"Adak Island, AK",United States,US,Alaska,AK,02,30165,"Adak Island, AK",1,51,51.88277778,176,-176.64472222
1016502,10165,ADK,Adak,"Adak Island, AK",United States,US,Alaska,AK,02,30165,"Adak Island, AK",1,51,51.87805556,176,-176.64611111
1016503,10165,ADK,Adak,"Adak Island, AK",United States,US,Alaska,AK,02,30165,"Adak Island, AK",1,51,51.87805556,176,-176.64583333
1016504,10165,ADK,Adak,"Adak Island, AK",United States,US,Alaska,AK,02,30165,"Adak Island, AK",1,51,51.88361111,176,-176.64250000
1016505,10165,ADK,Adak,"Adak Island, AK",United States,US,Alaska,AK,02,30165,"Adak Island, AK",1,51,51.87805556,176,-176.64611111
1016506,10165,ADK,Adak,"Adak Island, AK",United States,US,Alaska,AK,02,30165,"Adak Island, AK",1,51,51.88361111,176,-176.64250000
1016601,10166,ADL,Adelaide International,"Adelaide, Australia",Australia,AU,,,,30166,"Adelaide, Australia",802,34,-34.94833333,138,138.53472222
1016602,10166,ADL,Adelaide International,"Adelaide, Australia",Australia,AU,,,,30166,"Adelaide, Australia",802,34,-34.94500000,138,138.53055556
1016701,10167,ADM,Ardmore Municipal,"Ardmore, OK",United States,US,Oklahoma,OK,40,30167,"Ardmore, OK",73,34,34.30305556,97,-97.01972222
1016702,10167,ADM,Ardmore Municipal,"Ardmore, OK",United States,US,Oklahoma,OK,40,30167,"Ardmore, OK",73,34,34.30416667,97,-97.02055556
1016703,10167,ADM,Ardmore Municipal,"Ardmore, OK",United States,US,Oklahoma,OK,40,30167,"Ardmore, OK",73,34,34.30388889,97,-97.02055556
1016704,10167,ADM,Ardmore Municipal,"Ardmore, OK",United States,US,Oklahoma,OK,40,30167,"Ardmore, OK",73,34,34.30416667,97,-97.02055556
1016705,10167,ADM,Ardmore Municipal,"Ardmore, OK",United States,US,Oklahoma,OK,40,30167,"Ardmore, OK",73,34,34.30388889,97,-97.02055556
1016801,10168,ADN,Andes Airport,"Andes, Colombia",Colombia,CO,,,,30168,"Andes, Colombia",327,5,5.66666667,75,-75.88333333
1016802,10168,ADN,Andes Airport,"Andes, Colombia",Colombia,CO,,,,30168,"Andes, Colombia",327,5,5.69805556,75,-75.87972222
1016803,10168,ADN,Andes Airport,"Andes, Colombia",Colombia,CO,,,,30168,"Andes, Colombia",327,5,5.69777778,75,-75.88027778
1016804,10168,ADN,Andes Airport,"Andes, Colombia",Colombia,CO,,,,30168,"Andes, Colombia",327,5,5.69805556,75,-75.87972222
1016805,10168,ADN,Andes Airport,"Andes, Colombia",Colombia,CO,,,,30168,"Andes, Colombia",327,5,5.69777778,75,-75.88027778
1016901,10169,ADO,Andamooka Airport,"Andamooka, Australia",Australia,AU,,,,30169,"Andamooka, Australia",802,30,-30.43777778,137,137.13722222
1017001,10170,ADQ,Kodiak Airport,"Kodiak, AK",United States,US,Alaska,AK,02,30070,"Kodiak, AK",1,57,57.75000000,152,-152.49388889
1017002,10170,ADQ,Kodiak Airport,"Kodiak, AK",United States,US,Alaska,AK,02,30070,"Kodiak, AK",1,57,57.74972222,152,-152.49388889
1017003,10170,ADQ,Kodiak Airport,"Kodiak, AK",United States,US,Alaska,AK,02,30070,"Kodiak, AK",1,57,57.75000000,152,-152.49388889
1017004,10170,ADQ,Kodiak Airport,"Kodiak, AK",United States,US,Alaska,AK,02,30070,"Kodiak, AK",1,57,57.74972222,152,-152.49388889
1017101,10171,ADS,Addison,"Dallas, TX",United States,US,Texas,TX,48,30194,"Dallas/Fort Worth, TX",74,32,32.96833333,96,-96.83611111
